cliente_id,data_compra,valor_compra,produto_id,canal,cidade,device
cliente_798,2024-05-13 02:18:28.808895,,produto_1,app,Belo Horizonte,Android
cliente_798,2025-02-22 02:18:28.808900,1830.02,produto_2,app,Porto Alegre,
cliente_798,2024-05-22 02:18:28.808905,354.53,produto_2,app,Belo Horizonte,Desktop
cliente_799,2025-04-09 02:18:28.808917,1266.8,produto_1,callcenter,Porto Alegre,iOS
cliente_799,2024-12-23 02:18:28.808923,,produto_2,,São Paulo,iOS
,2025-03-10 02:18:28.808930,522.54,produto_2,web,Curitiba,Desktop
cliente_799,2025-04-19 02:18:28.808935,1969.17,produto_5,callcenter,Curitiba,iOS
cliente_799,2024-08-05 02:18:28.808940,,produto_2,app,São Paulo,
cliente_799,2024-05-10 02:18:28.808945,1193.97,produto_2,web,,
cliente_799,2024-09-22 02:18:28.808950,700.6,produto_2,callcenter,Rio de Janeiro,Desktop
cliente_799,2024-11-21 02:18:28.808955,,produto_4,app,Porto Alegre,iOS
cliente_799,2024-12-18 02:18:28.808960,756.93,produto_3,callcenter,Curitiba,Desktop
cliente_800,2025-03-05 02:18:28.808966,1555.4,produto_4,web,Belo Horizonte,iOS
cliente_800,2024-09-01 02:18:28.808971,1313.93,produto_1,callcenter,São Paulo,Android
cliente_800,2024-07-12 02:18:28.808976,806.39,produto_4,,Porto Alegre,Desktop
cliente_800,2025-04-26 02:18:28.808981,414.23,produto_1,web,Curitiba,Android
cliente_800,2024-12-27 02:18:28.808986,50.37,produto_5,app,Belo Horizonte,
cliente_800,2024-10-27 02:18:28.808991,1220.04,produto_5,app,Curitiba,iOS
cliente_800,2024-05-29 02:18:28.808996,272.99,produto_2,app,São Paulo,Desktop
cliente_800,2024-12-10 02:18:28.809002,1979.16,produto_3,web,Belo Horizonte,iOS
cliente_801,2024-12-27 02:18:28.809014,779.53,produto_2,callcenter,Curitiba,Desktop
cliente_801,2025-03-23 02:18:28.809023,1020.91,,web,São Paulo,Android
cliente_801,2025-04-02 02:18:28.809029,1281.35,produto_4,callcenter,Rio de Janeiro,Desktop
cliente_801,,956.51,produto_4,web,,Android
cliente_801,2024-12-14 02:18:28.809040,613.46,produto_3,app,Porto Alegre,Android
cliente_801,2025-02-05 02:18:28.809045,1937.44,produto_5,,Porto Alegre,Android
cliente_801,2025-03-15 02:18:28.809050,73.75,produto_4,,São Paulo,Desktop
cliente_801,,1154.64,produto_5,app,Curitiba,iOS
,,1635.3,produto_4,web,,
cliente_801,2024-12-17 02:18:28.809065,,produto_3,callcenter,Belo Horizonte,Desktop
cliente_801,,572.34,produto_3,web,Rio de Janeiro,Android
cliente_801,,1567.67,produto_1,app,Rio de Janeiro,Android
cliente_801,2025-03-11 02:18:28.809081,1774.31,produto_4,app,São Paulo,Desktop
cliente_801,2025-04-04 02:18:28.809096,1224.33,produto_1,callcenter,Belo Horizonte,Desktop
cliente_802,2024-05-19 02:18:28.809114,1527.63,produto_1,app,São Paulo,iOS
cliente_802,,1145.41,produto_5,web,,Desktop
cliente_802,2024-05-26 02:18:28.809133,671.81,produto_3,app,Porto Alegre,Desktop
cliente_802,2024-12-18 02:18:28.809142,736.64,produto_5,web,Porto Alegre,iOS
cliente_802,2024-09-27 02:18:28.809150,1395.59,produto_3,callcenter,Porto Alegre,Desktop
cliente_803,2025-04-12 02:18:28.809168,383.16,produto_2,web,Belo Horizonte,iOS
cliente_803,2024-11-14 02:18:28.809178,182.44,produto_5,app,São Paulo,Android
cliente_803,2024-09-23 02:18:28.809184,1654.25,produto_5,web,,iOS
cliente_803,2024-06-22 02:18:28.809189,992.41,produto_4,app,São Paulo,Desktop
cliente_803,2024-12-27 02:18:28.809194,369.64,produto_2,web,São Paulo,iOS
cliente_803,2025-02-08 02:18:28.809200,1140.11,produto_4,app,São Paulo,iOS
cliente_804,2025-04-19 02:18:28.809206,842.94,,callcenter,Rio de Janeiro,Android
cliente_804,2024-05-26 02:18:28.809212,1731.67,produto_1,,,iOS
cliente_804,2024-11-30 02:18:28.809227,1358.46,produto_3,web,Belo Horizonte,iOS
cliente_804,2025-04-23 02:18:28.809236,660.13,produto_5,web,Rio de Janeiro,Android
cliente_804,2024-10-05 02:18:28.809252,605.73,produto_1,app,São Paulo,Android
cliente_804,2025-03-30 02:18:28.809258,530.19,produto_3,app,São Paulo,Desktop
cliente_804,2024-06-07 02:18:28.809263,1205.33,produto_4,callcenter,Belo Horizonte,Desktop
cliente_804,2024-06-03 02:18:28.809268,,produto_2,,Belo Horizonte,Desktop
cliente_804,2024-09-04 02:18:28.809273,533.77,produto_5,,São Paulo,iOS
cliente_805,2024-10-31 02:18:28.809279,1321.94,produto_4,web,Belo Horizonte,Desktop
,2024-06-25 02:18:28.809284,,produto_2,app,Rio de Janeiro,Desktop
cliente_805,2025-01-08 02:18:28.809296,704.34,produto_3,app,Porto Alegre,
cliente_805,2024-09-23 02:18:28.809302,1092.43,produto_1,app,Porto Alegre,
cliente_805,2025-01-29 02:18:28.809311,200.95,produto_4,app,São Paulo,Desktop
cliente_805,,336.19,produto_5,,Rio de Janeiro,Desktop
cliente_805,2024-09-12 02:18:28.809321,232.67,produto_2,web,Belo Horizonte,Android
cliente_805,2024-05-22 02:18:28.809327,812.31,produto_1,callcenter,,Android
cliente_805,2025-01-27 02:18:28.809332,663.9,produto_1,app,Curitiba,
cliente_805,2024-09-19 02:18:28.809352,266.24,produto_2,callcenter,São Paulo,iOS
cliente_805,2024-09-01 02:18:28.809357,897.12,produto_4,web,Rio de Janeiro,iOS
cliente_806,,1447.16,produto_3,callcenter,,Android
cliente_806,2024-12-29 02:18:28.809369,566.22,produto_1,app,Belo Horizonte,
cliente_806,2024-05-12 02:18:28.809374,1707.93,produto_5,callcenter,,iOS
cliente_806,2024-06-11 02:18:28.809380,1249.82,produto_2,web,Rio de Janeiro,Desktop
cliente_806,2024-07-30 02:18:28.809386,1152.34,produto_4,app,Belo Horizonte,Desktop
cliente_806,2025-03-31 02:18:28.809391,823.66,produto_2,app,Belo Horizonte,
cliente_807,2025-02-05 02:18:28.809398,1093.84,produto_4,app,Curitiba,iOS
cliente_807,2025-01-26 02:18:28.809404,1203.03,produto_2,web,Rio de Janeiro,
cliente_807,2024-08-08 02:18:28.809409,336.09,produto_5,web,Curitiba,iOS
cliente_807,2025-01-28 02:18:28.809416,1172.95,produto_2,web,Curitiba,Desktop
cliente_807,2024-06-04 02:18:28.809424,357.31,produto_5,app,Belo Horizonte,iOS
cliente_807,2024-09-17 02:18:28.809438,535.66,produto_5,app,São Paulo,Android
cliente_807,2024-05-17 02:18:28.809445,852.17,produto_4,web,Porto Alegre,iOS
,2025-05-05 02:18:28.809722,1521.32,produto_1,web,Rio de Janeiro,Desktop
cliente_807,2025-02-19 02:18:28.809737,1971.8,produto_5,web,Belo Horizonte,iOS
cliente_807,2025-02-28 02:18:28.809745,1699.71,,web,Rio de Janeiro,iOS
cliente_807,2025-04-03 02:18:28.809751,957.55,produto_5,,Curitiba,Desktop
cliente_808,2024-11-06 02:18:28.809759,,produto_1,,São Paulo,
cliente_808,2024-05-10 02:18:28.809764,1684.78,produto_1,app,Belo Horizonte,Android
cliente_808,,1808.88,produto_5,app,São Paulo,
cliente_808,2025-03-07 02:18:28.809776,338.22,produto_2,app,São Paulo,Desktop
cliente_808,2024-09-07 02:18:28.809781,663.76,produto_1,app,,iOS
cliente_808,2024-10-28 02:18:28.809787,276.51,produto_4,app,Rio de Janeiro,Android
,2025-03-19 02:18:28.809792,913.74,,web,São Paulo,Desktop
cliente_809,2024-07-20 02:18:28.809798,,produto_3,web,Belo Horizonte,Desktop
cliente_809,2024-05-09 02:18:28.809803,1174.34,produto_3,web,Curitiba,Desktop
cliente_809,,1701.29,produto_3,web,Curitiba,Android
cliente_809,2024-06-17 02:18:28.809813,1697.9,produto_5,web,Porto Alegre,Android
cliente_809,2025-02-20 02:18:28.809818,500.52,produto_5,callcenter,,Android
cliente_809,2024-07-09 02:18:28.809836,1316.34,produto_4,web,Porto Alegre,Desktop
cliente_809,2024-07-14 02:18:28.809842,1602.28,,web,Curitiba,iOS
cliente_810,2024-12-17 02:18:28.809853,117.96,produto_5,web,Belo Horizonte,Desktop
cliente_810,2024-08-30 02:18:28.809860,1250.52,produto_5,callcenter,Curitiba,Android
cliente_810,2024-12-30 02:18:28.809875,1079.34,,callcenter,Porto Alegre,Android
cliente_810,,415.66,produto_1,web,Porto Alegre,Desktop
,2024-05-31 02:18:28.809892,72.83,produto_5,web,Rio de Janeiro,iOS
cliente_810,2025-01-07 02:18:28.809903,1422.92,,web,Belo Horizonte,iOS
cliente_810,,1896.15,produto_5,,Belo Horizonte,iOS
cliente_810,2024-06-26 02:18:28.809913,1347.63,produto_2,app,São Paulo,iOS
cliente_810,2025-05-01 02:18:28.809919,1562.9,produto_5,app,Rio de Janeiro,iOS
cliente_810,2024-10-04 02:18:28.809929,,,web,Belo Horizonte,Desktop
,2025-05-02 02:18:28.809934,672.35,produto_4,app,Belo Horizonte,Android
cliente_810,2024-10-31 02:18:28.809940,124.5,produto_5,callcenter,Curitiba,Android
cliente_810,2025-01-08 02:18:28.809945,1056.26,produto_1,app,Porto Alegre,Desktop
cliente_810,2024-12-24 02:18:28.809949,528.82,produto_3,callcenter,Rio de Janeiro,
cliente_811,2024-12-05 02:18:28.809956,1041.28,produto_1,web,Porto Alegre,iOS
cliente_811,2024-08-10 02:18:28.809973,1615.2,,app,São Paulo,iOS
,2025-03-28 02:18:28.809982,1041.36,produto_1,app,Curitiba,iOS
,2025-01-21 02:18:28.809988,701.71,produto_2,web,Belo Horizonte,Android
,2024-11-07 02:18:28.809993,,produto_4,callcenter,São Paulo,Android
cliente_811,2024-11-27 02:18:28.809998,356.2,produto_4,callcenter,Belo Horizonte,
cliente_811,2024-06-06 02:18:28.810003,973.98,produto_5,app,Belo Horizonte,Android
cliente_811,2025-03-09 02:18:28.810008,876.87,produto_4,callcenter,São Paulo,Android
cliente_811,2025-02-24 02:18:28.810014,1331.19,produto_4,callcenter,São Paulo,Desktop
,2024-09-10 02:18:28.810019,1089.11,produto_1,web,Curitiba,Android
cliente_811,2024-06-28 02:18:28.810025,1439.06,produto_1,app,São Paulo,Desktop
cliente_811,2024-05-21 02:18:28.810034,1747.24,produto_1,web,Rio de Janeiro,Android
cliente_811,2024-10-28 02:18:28.810042,935.07,produto_4,callcenter,,Android
cliente_812,2024-09-12 02:18:28.810051,1892.31,produto_3,web,Belo Horizonte,iOS
,2024-12-13 02:18:28.810060,1765.18,produto_1,callcenter,Porto Alegre,iOS
cliente_812,2025-02-27 02:18:28.810067,1151.85,produto_4,app,Rio de Janeiro,iOS
cliente_813,2025-02-21 02:18:28.810077,1496.58,,callcenter,Curitiba,iOS
cliente_813,2025-04-13 02:18:28.810084,596.86,produto_5,web,Rio de Janeiro,iOS
cliente_813,2024-09-13 02:18:28.810092,738.97,produto_5,app,Belo Horizonte,Android
cliente_813,2025-03-25 02:18:28.810099,748.9,produto_1,app,Curitiba,iOS
cliente_813,2025-03-29 02:18:28.810107,1496.12,produto_1,,,Desktop
cliente_813,2025-01-10 02:18:28.810122,473.52,produto_5,,Rio de Janeiro,iOS
cliente_813,2024-10-11 02:18:28.810130,1059.04,produto_2,app,São Paulo,Android
cliente_813,2024-05-17 02:18:28.810138,499.12,produto_5,app,Porto Alegre,Android
cliente_813,2025-04-08 02:18:28.810151,323.81,,callcenter,Porto Alegre,Android
cliente_813,,1858.93,produto_5,,Curitiba,iOS
,2024-07-26 02:18:28.810169,1278.65,produto_5,web,Curitiba,iOS
,2025-02-21 02:18:28.810178,1870.47,produto_2,app,Belo Horizonte,iOS
cliente_813,2024-08-17 02:18:28.810186,,produto_3,web,Rio de Janeiro,Android
cliente_813,2024-11-23 02:18:28.810195,1866.06,produto_4,,Rio de Janeiro,Android
cliente_814,2024-06-02 02:18:28.810206,169.46,produto_2,callcenter,Porto Alegre,Android
,2025-04-22 02:18:28.810215,470.52,produto_4,callcenter,Belo Horizonte,Android
cliente_814,2024-09-25 02:18:28.810223,1021.81,produto_4,,Curitiba,Android
,2025-01-20 02:18:28.810231,525.92,produto_2,web,São Paulo,Desktop
cliente_815,2024-12-31 02:18:28.810247,629.12,produto_3,callcenter,Rio de Janeiro,iOS
cliente_815,2024-10-23 02:18:28.810253,1729.37,produto_2,app,,Desktop
cliente_815,2024-09-27 02:18:28.810258,1396.54,produto_1,app,Porto Alegre,Android
cliente_815,2024-08-01 02:18:28.810263,,produto_3,callcenter,São Paulo,
cliente_815,2025-01-26 02:18:28.810268,1290.0,produto_5,app,,iOS
cliente_815,2024-05-08 02:18:28.810281,562.57,produto_3,app,Rio de Janeiro,Android
cliente_815,2024-10-05 02:18:28.810287,152.65,produto_4,app,Belo Horizonte,Desktop
cliente_815,2024-08-05 02:18:28.810292,1373.0,produto_1,web,,iOS
cliente_815,2024-12-27 02:18:28.810298,,produto_4,web,São Paulo,iOS
,2024-12-13 02:18:28.810303,,produto_3,app,Porto Alegre,Android
cliente_816,2024-10-03 02:18:28.810309,620.0,produto_3,,Curitiba,Desktop
cliente_816,2024-05-26 02:18:28.810317,1345.1,produto_1,,Rio de Janeiro,Desktop
cliente_816,2024-05-19 02:18:28.810325,654.13,produto_1,app,Porto Alegre,Desktop
cliente_816,2025-01-30 02:18:28.810334,894.23,produto_5,web,,Desktop
cliente_816,2025-04-17 02:18:28.810342,1056.63,,callcenter,Curitiba,Desktop
cliente_816,2024-09-19 02:18:28.810348,1924.99,produto_5,web,Rio de Janeiro,Desktop
cliente_816,,1578.81,produto_3,web,Rio de Janeiro,Android
cliente_816,2025-02-07 02:18:28.810358,1419.36,produto_3,callcenter,Porto Alegre,Android
cliente_816,2024-09-03 02:18:28.810367,1828.61,,,Belo Horizonte,Android
cliente_816,2024-11-21 02:18:28.810372,771.73,produto_5,callcenter,Belo Horizonte,Desktop
cliente_816,2024-12-11 02:18:28.810377,82.3,produto_1,callcenter,Belo Horizonte,Desktop
cliente_816,2024-10-01 02:18:28.810382,,produto_4,callcenter,Rio de Janeiro,iOS
cliente_816,2024-09-29 02:18:28.810387,1929.03,produto_2,app,Curitiba,iOS
cliente_816,2024-10-29 02:18:28.810398,785.83,produto_5,callcenter,Rio de Janeiro,Desktop
cliente_817,2025-01-04 02:18:28.810405,935.18,produto_4,app,Belo Horizonte,Android
cliente_817,2025-04-14 02:18:28.810410,815.82,produto_2,callcenter,,Desktop
,2024-09-23 02:18:28.810416,,produto_3,app,Rio de Janeiro,
cliente_817,2024-12-18 02:18:28.810421,853.24,produto_1,,Curitiba,Desktop
cliente_817,2024-06-23 02:18:28.810427,1464.86,produto_3,web,São Paulo,Desktop
cliente_818,2024-06-02 02:18:28.810434,1014.94,produto_3,app,São Paulo,Android
cliente_818,2024-12-13 02:18:28.810439,378.58,produto_3,app,,
cliente_818,2024-07-24 02:18:28.810449,1966.78,produto_5,web,,iOS
cliente_818,2025-02-20 02:18:28.810454,1335.05,produto_2,,Curitiba,Desktop
cliente_819,2024-08-11 02:18:28.810460,890.48,produto_5,web,Rio de Janeiro,iOS
cliente_819,,768.03,produto_4,callcenter,Porto Alegre,iOS
cliente_819,2024-06-16 02:18:28.810471,200.11,produto_3,callcenter,Belo Horizonte,Desktop
cliente_819,,,produto_2,callcenter,São Paulo,Desktop
,,1420.67,produto_4,app,Curitiba,Android
cliente_820,2024-10-27 02:18:28.810487,849.63,produto_4,web,Porto Alegre,iOS
cliente_820,,1193.88,produto_2,web,Porto Alegre,iOS
cliente_820,2024-06-25 02:18:28.810498,,produto_3,,Porto Alegre,Desktop
cliente_820,2024-07-13 02:18:28.810503,479.27,produto_1,,Porto Alegre,Desktop
cliente_820,2025-05-07 02:18:28.810512,1906.89,produto_1,app,,Desktop
,,,produto_3,callcenter,,Desktop
cliente_820,2024-12-27 02:18:28.810605,70.91,produto_4,web,Belo Horizonte,iOS
cliente_820,,,produto_4,web,São Paulo,iOS
cliente_821,2024-08-17 02:18:28.810623,1244.18,produto_5,callcenter,São Paulo,Desktop
cliente_821,2024-09-28 02:18:28.810628,1791.58,produto_4,web,Rio de Janeiro,iOS
cliente_821,2025-01-24 02:18:28.810633,1249.23,produto_3,,,Desktop
cliente_821,2024-12-25 02:18:28.810638,1000.7,produto_2,web,Rio de Janeiro,
cliente_821,2024-12-26 02:18:28.810644,374.47,produto_5,app,São Paulo,iOS
cliente_821,2024-11-23 02:18:28.810649,1852.5,produto_5,callcenter,Rio de Janeiro,Android
cliente_821,2024-12-12 02:18:28.810654,791.43,produto_4,app,Rio de Janeiro,iOS
cliente_821,2024-05-15 02:18:28.810659,343.49,produto_5,app,Belo Horizonte,Desktop
,2024-05-24 02:18:28.810665,577.87,produto_1,,Rio de Janeiro,Android
cliente_822,2024-11-25 02:18:28.810670,1562.31,produto_5,callcenter,Rio de Janeiro,Desktop
cliente_822,2024-10-02 02:18:28.810675,1626.4,produto_2,callcenter,Curitiba,Desktop
cliente_822,2025-03-01 02:18:28.810680,,,,Curitiba,Android
cliente_822,2024-08-17 02:18:28.810685,1848.84,produto_5,app,Porto Alegre,Desktop
cliente_823,,,,app,Porto Alegre,
cliente_823,2024-05-29 02:18:28.810700,1717.75,produto_4,app,São Paulo,iOS
cliente_823,2025-02-27 02:18:28.810705,835.14,,,Porto Alegre,Android
cliente_823,2024-08-28 02:18:28.810711,248.5,produto_4,callcenter,,iOS
cliente_823,2025-02-24 02:18:28.810716,414.44,produto_4,web,Belo Horizonte,Android
cliente_823,2024-07-01 02:18:28.810721,787.47,produto_3,app,Porto Alegre,Desktop
cliente_823,2024-05-31 02:18:28.810726,,produto_2,callcenter,Belo Horizonte,Android
cliente_823,2024-08-16 02:18:28.810731,1576.1,produto_4,web,Curitiba,Android
,2025-03-02 02:18:28.810736,516.16,produto_5,callcenter,Porto Alegre,Android
cliente_823,2024-10-02 02:18:28.810741,1102.5,produto_5,callcenter,Porto Alegre,iOS
cliente_823,2025-05-05 02:18:28.810746,1837.86,produto_2,callcenter,Curitiba,Desktop
cliente_824,2024-12-15 02:18:28.810752,,produto_2,web,Curitiba,Android
cliente_824,2024-08-06 02:18:28.810757,,produto_1,callcenter,Rio de Janeiro,iOS
cliente_824,2024-08-26 02:18:28.810762,1119.24,produto_3,app,Belo Horizonte,Android
cliente_824,2024-08-26 02:18:28.810768,306.31,produto_4,,São Paulo,Desktop
cliente_824,2024-05-26 02:18:28.810773,239.56,produto_4,callcenter,Porto Alegre,Android
cliente_824,2024-12-10 02:18:28.810779,724.29,,web,Curitiba,iOS
cliente_824,2024-07-14 02:18:28.810786,951.17,produto_5,callcenter,Belo Horizonte,Desktop
cliente_824,2025-03-29 02:18:28.810794,848.87,produto_5,app,Curitiba,Desktop
cliente_824,2025-03-11 02:18:28.810808,1835.73,produto_3,app,São Paulo,Android
,2025-03-06 02:18:28.810817,,,web,Belo Horizonte,Desktop
cliente_824,2024-08-12 02:18:28.810825,926.58,produto_5,web,Porto Alegre,iOS
,2025-05-07 02:18:28.810842,1291.81,produto_3,callcenter,Belo Horizonte,iOS
cliente_824,2025-02-21 02:18:28.810849,353.45,produto_5,callcenter,Curitiba,
cliente_824,2024-09-13 02:18:28.810854,585.88,produto_5,web,Curitiba,Android
cliente_824,2024-12-03 02:18:28.810859,1712.67,produto_5,callcenter,Porto Alegre,Desktop
cliente_825,2025-02-19 02:18:28.810866,1566.83,produto_3,web,Rio de Janeiro,iOS
cliente_825,2024-08-10 02:18:28.810871,893.16,produto_3,callcenter,Rio de Janeiro,Desktop
cliente_825,2025-01-04 02:18:28.810875,1623.94,produto_2,web,Porto Alegre,Android
cliente_825,2024-06-06 02:18:28.810880,565.58,,app,,Android
cliente_825,2024-12-14 02:18:28.810886,1972.53,produto_4,,Curitiba,Desktop
cliente_825,2024-12-13 02:18:28.810891,1796.98,produto_1,callcenter,Curitiba,Desktop
cliente_825,2024-10-04 02:18:28.810896,1880.21,,callcenter,Curitiba,Android
cliente_825,2024-12-19 02:18:28.810902,1506.58,produto_3,,Belo Horizonte,Desktop
cliente_825,2024-10-29 02:18:28.810907,1291.44,produto_4,web,Rio de Janeiro,Desktop
cliente_825,2024-10-01 02:18:28.810912,1197.77,produto_3,web,Porto Alegre,
,2024-11-23 02:18:28.810917,1822.6,produto_3,callcenter,Porto Alegre,iOS
,,1309.61,produto_1,callcenter,Porto Alegre,Android
cliente_825,2025-05-04 02:18:28.810931,1855.02,produto_1,callcenter,Rio de Janeiro,iOS
,2024-12-13 02:18:28.810936,1829.07,,web,Belo Horizonte,Android
cliente_826,2024-06-08 02:18:28.810945,741.86,,callcenter,São Paulo,iOS
cliente_826,2024-09-24 02:18:28.810954,1394.5,produto_2,callcenter,Porto Alegre,iOS
cliente_826,2024-12-01 02:18:28.810962,1373.36,produto_3,web,São Paulo,
cliente_826,2025-01-28 02:18:28.810970,421.11,produto_5,web,São Paulo,iOS
cliente_826,2024-09-22 02:18:28.810979,582.62,produto_5,app,São Paulo,Android
cliente_827,2024-06-29 02:18:28.810986,1006.38,produto_5,app,São Paulo,iOS
cliente_827,2025-03-08 02:18:28.810991,1145.08,produto_2,web,Curitiba,Desktop
cliente_827,2024-08-15 02:18:28.810996,1284.92,produto_5,web,Belo Horizonte,iOS
cliente_827,2024-07-26 02:18:28.811001,,,web,Belo Horizonte,Desktop
cliente_827,,,produto_2,callcenter,Curitiba,Desktop
,2024-12-27 02:18:28.811012,1348.59,produto_2,,Belo Horizonte,Desktop
,2025-01-22 02:18:28.811018,1092.04,produto_4,app,Belo Horizonte,Android
cliente_828,2024-09-09 02:18:28.811023,78.64,produto_4,app,Porto Alegre,iOS
cliente_829,2024-12-22 02:18:28.811029,707.73,produto_1,callcenter,,Desktop
cliente_829,2024-12-15 02:18:28.811034,300.36,produto_2,app,,Desktop
cliente_829,2025-04-07 02:18:28.811039,1480.97,,app,Curitiba,Desktop
cliente_829,2024-11-11 02:18:28.811050,,produto_5,,Rio de Janeiro,iOS
,2025-01-05 02:18:28.811056,1051.99,produto_3,web,Curitiba,iOS
cliente_829,2024-10-25 02:18:28.811061,1827.02,produto_1,app,Curitiba,
cliente_829,2025-02-14 02:18:28.811066,1143.25,produto_5,app,,Android
cliente_829,2025-01-01 02:18:28.811071,87.81,produto_1,app,,
cliente_829,,1270.69,produto_2,callcenter,Curitiba,iOS
cliente_830,2024-07-04 02:18:28.811088,732.1,,web,Curitiba,iOS
,,1351.4,produto_3,app,São Paulo,Android
cliente_830,2025-01-10 02:18:28.811105,925.55,produto_4,app,São Paulo,Desktop
cliente_830,2025-04-19 02:18:28.811117,965.53,produto_2,web,São Paulo,iOS
cliente_830,2024-07-04 02:18:28.811136,1004.77,produto_1,app,,Android
cliente_830,2025-02-10 02:18:28.811141,1131.18,produto_3,app,São Paulo,Android
cliente_831,2024-11-22 02:18:28.811147,,produto_1,web,Porto Alegre,Android
cliente_831,2024-06-21 02:18:28.811154,928.45,produto_3,app,Belo Horizonte,Android
cliente_831,2025-03-22 02:18:28.811159,315.7,produto_2,app,Porto Alegre,iOS
cliente_831,2024-06-11 02:18:28.811164,,produto_2,web,Porto Alegre,Android
cliente_831,2024-11-12 02:18:28.811169,1041.74,produto_1,web,,Desktop
cliente_831,2024-05-27 02:18:28.811174,1876.15,produto_2,callcenter,Porto Alegre,iOS
cliente_831,2024-07-08 02:18:28.811185,1125.98,produto_3,web,Rio de Janeiro,Desktop
cliente_831,2024-06-11 02:18:28.811191,1626.04,produto_1,web,Curitiba,iOS
cliente_831,2024-10-27 02:18:28.811196,1201.5,produto_3,web,São Paulo,Android
cliente_831,2024-07-02 02:18:28.811201,1854.12,produto_3,app,Curitiba,Desktop
cliente_831,2025-03-26 02:18:28.811206,1494.13,produto_3,,São Paulo,Android
cliente_831,2024-05-30 02:18:28.811212,1103.76,produto_3,app,Rio de Janeiro,iOS
cliente_831,,745.84,produto_3,web,Porto Alegre,iOS
cliente_831,2024-08-06 02:18:28.811222,439.9,produto_1,,Rio de Janeiro,Android
cliente_832,2024-08-10 02:18:28.811229,543.85,produto_5,web,Belo Horizonte,iOS
cliente_832,2025-04-28 02:18:28.811234,933.67,produto_5,web,Belo Horizonte,iOS
cliente_832,2024-12-09 02:18:28.811239,50.93,produto_4,app,,Desktop
cliente_832,2024-06-29 02:18:28.811245,1908.25,produto_2,web,Curitiba,Desktop
cliente_832,2024-07-16 02:18:28.811250,479.09,produto_2,callcenter,Rio de Janeiro,Android
cliente_832,2024-06-11 02:18:28.811256,176.53,,callcenter,Porto Alegre,Desktop
cliente_832,2024-11-23 02:18:28.811261,259.16,produto_3,web,Belo Horizonte,
cliente_832,2024-05-21 02:18:28.811266,,produto_5,callcenter,Porto Alegre,Android
cliente_832,2024-10-06 02:18:28.811272,223.76,produto_1,app,Curitiba,Desktop
cliente_832,2025-01-01 02:18:28.811281,1443.36,produto_3,web,São Paulo,Desktop
cliente_832,,1584.53,produto_2,web,Curitiba,Android
cliente_832,2024-07-07 02:18:28.811349,1887.86,produto_2,callcenter,São Paulo,iOS
cliente_832,2024-07-31 02:18:28.811357,1856.05,produto_1,app,Rio de Janeiro,iOS
cliente_833,2025-04-22 02:18:28.811368,93.03,produto_1,app,Belo Horizonte,Android
cliente_833,,966.22,,web,São Paulo,iOS
cliente_833,2024-12-10 02:18:28.811385,1569.41,produto_1,app,Porto Alegre,iOS
cliente_833,2024-06-15 02:18:28.811390,955.86,,callcenter,Rio de Janeiro,iOS
cliente_833,2025-02-19 02:18:28.811396,93.22,produto_1,app,São Paulo,iOS
cliente_833,2025-03-11 02:18:28.811405,552.26,produto_4,web,Curitiba,iOS
cliente_833,2024-10-02 02:18:28.811413,878.72,produto_5,,Rio de Janeiro,iOS
cliente_834,2024-08-30 02:18:28.811423,,produto_4,,Curitiba,Desktop
cliente_834,2024-12-17 02:18:28.811438,1921.84,produto_3,web,Rio de Janeiro,iOS
cliente_834,,514.97,produto_3,callcenter,Porto Alegre,Android
cliente_834,2025-03-29 02:18:28.811448,1884.11,produto_3,app,Belo Horizonte,iOS
cliente_834,2024-09-01 02:18:28.811454,430.03,produto_4,web,Curitiba,Desktop
cliente_834,2024-10-08 02:18:28.811459,,produto_1,callcenter,,Desktop
cliente_834,2024-10-28 02:18:28.811464,1847.5,,callcenter,Curitiba,Android
cliente_834,2024-11-23 02:18:28.811469,1303.79,produto_5,web,Porto Alegre,
,2025-02-14 02:18:28.811474,1600.67,produto_5,web,São Paulo,Android
,,176.93,produto_5,callcenter,Curitiba,Android
cliente_834,2025-01-21 02:18:28.811484,1367.21,produto_1,app,Porto Alegre,
cliente_834,2025-02-15 02:18:28.811489,1414.29,produto_4,app,Curitiba,Android
cliente_834,,722.85,produto_4,web,Rio de Janeiro,Android
cliente_834,2024-09-16 02:18:28.811499,1794.95,produto_4,app,Rio de Janeiro,iOS
cliente_834,2025-04-05 02:18:28.811504,1468.27,produto_4,web,Porto Alegre,iOS
,2024-11-06 02:18:28.811511,267.19,produto_5,app,Rio de Janeiro,
cliente_835,2024-05-09 02:18:28.811516,479.05,produto_2,callcenter,Curitiba,Desktop
cliente_835,2024-09-11 02:18:28.811521,1384.01,produto_3,app,Curitiba,Android
cliente_836,2025-03-20 02:18:28.811527,382.2,,,,iOS
cliente_836,2025-02-17 02:18:28.811532,1726.54,produto_5,app,São Paulo,Android
,2025-04-03 02:18:28.811536,644.15,produto_1,app,Porto Alegre,Android
cliente_836,2024-09-24 02:18:28.811541,1289.03,,web,Belo Horizonte,Desktop
cliente_836,2024-10-07 02:18:28.811546,1458.14,produto_3,callcenter,São Paulo,iOS
cliente_836,2024-12-13 02:18:28.811551,952.13,produto_4,web,São Paulo,iOS
cliente_836,2025-04-30 02:18:28.811557,139.83,produto_4,,Porto Alegre,iOS
